App;Category;Rating;Reviews;Size;Installs;Type;Price;Content Rating;Genres
Preferences Manager and SQLite DB Viewer;TOOLS;3,5;13;3,00;1,000+;Free;0;Everyone;Tools
LC-DB-LITE;PHOTOGRAPHY;;0;2,30;100+;Free;0;Everyone;Photography
db Meter - sound level meter with data logging;TOOLS;;0;15;1+;Paid;1,49;Everyone;Tools
Hamburg Transit - Offline HVV DB times and plans;MAPS_AND_NAVIGATION;;9;10;1,000+;Free;0;Everyone;Maps & Navigation
SW-DB;TOOLS;4,5;954;7,60;10,000+;Free;0;Teen;Tools
DC Legends: Battle for Justice;FAMILY;4,5;355613;59;10,000,000+;Free;0;Teen;Role Playing
DC Comics;COMICS;4,2;25673;Varies with devic;1,000,000+;Free;0;Teen;Comics
Injustice 2;GAME;4,3;504765;36;5,000,000+;Free;0;Teen;Action
Injustice: Gods Among Us;GAME;4,4;2440877;32;10,000,000+;Free;0;Teen;Action
FANDOM for: DC;FAMILY;4,4;6715;9,50;500,000+;Free;0;Mature 17+;Entertainment
DC Super Hero Girls¢?÷;FAMILY;4,3;43090;95;5,000,000+;Free;0;Everyone;Action
LEGO Batman: DC Super Heroes;FAMILY;4,2;2557;5,80;50,000+;Paid;4,99;Everyone 10+;Adventure
Ultimate DC Challenge;GAME;4,5;937;35;10,000+;Free;0;Everyone;Trivia
LEGO‚? DC Mighty Micros;FAMILY;4,3;139545;63;10,000,000+;Free;0;Everyone;Racing
Justice League Action Run;GAME;4,3;22333;9,70;1,000,000+;Free;0;Everyone 10+;Action
Marvel and DC Wallpapers;PERSONALIZATION;4,2;249;91;10,000+;Free;0;Everyone;Personalization
DC Comics Amino;SOCIAL;4,9;117;63;1,000+;Free;0;Teen;Social
Comics;COMICS;4,1;45651;Varies with devic;5,000,000+;Free;0;Teen;Comics
Quiz DC;GAME;1,4;33;3,10;1,000+;Free;0;Everyone;Trivia
Batman: Gotham¢??s Most Wanted!;FAMILY;4;16190;88;1,000,000+;Free;0;Everyone;Action
MARVEL Contest of Champions;GAME;4,3;2468915;92;50,000,000+;Free;0;Teen;Action
Choose SuperHero Quize Marvel | DC;FAMILY;;3;4,10;100+;Free;0;Everyone;Entertainment
MARVEL Avengers Academy;GAME;4,2;304106;Varies with devic;10,000,000+;Free;0;Teen;Adventure
DC Universe Quiz;GAME;4,3;11;23;500+;Free;0;Everyone;Trivia
DC HSEMA;BOOKS_AND_REFERENCE;3,8;38;7,20;5,000+;Free;0;Everyone;Books & Reference
DC Universe Online Map;TOOLS;4,1;1186;6,40;50,000+;Free;0;Unrated;Tools
DC Public Library;BOOKS_AND_REFERENCE;4,2;20;3,40;1,000+;Free;0;Everyone;Books & Reference
MARVEL Strike Force;FAMILY;4,3;166312;91;5,000,000+;Free;0;Teen;Role Playing
Vote 4 DC;TOOLS;4,1;46;6,10;1,000+;Free;0;Everyone;Tools
Villains vs Superheroes;FAMILY;4,3;128;22;10,000+;Free;0;Everyone;Puzzle
DC Rider;MAPS_AND_NAVIGATION;3,6;258;6,90;50,000+;Free;0;Everyone;Maps & Navigation
Power Rangers: Legacy Wars;GAME;4,3;264755;91;10,000,000+;Free;0;Teen;Action
MARVEL Future Fight;FAMILY;4,6;2354042;72;50,000,000+;Free;0;Everyone 10+;Role Playing
DC Metro Transit - Free;TRAVEL_AND_LOCAL;4,4;6895;10;500,000+;Free;0;Everyone;Travel & Local
DC N COMPANY ENTERTAINMENT RADIO!;FAMILY;5;22;2,20;100+;Free;0;Mature 17+;Entertainment
Results for DC Lottery;FAMILY;4,4;160;8,50;5,000+;Free;0;Everyone;Entertainment
FOX 5 DC;NEWS_AND_MAGAZINES;4,5;1440;12;100,000+;Free;0;Everyone;News & Magazines
Pepsi Cards DC;COMICS;;1;21;50+;Free;0;Everyone 10+;Comics
Driver Permit Test Prep DC DMV Driver's License Ed;FAMILY;4,7;78;11;5,000+;Free;0;Everyone;Education
Robin - DC Movie Collection;FAMILY;;1;2,30;500+;Free;0;Everyone;Entertainment
DC-014;PHOTOGRAPHY;5;3;16;500+;Free;0;Everyone;Photography
D.C. Driving/Walking Tours;TRAVEL_AND_LOCAL;;0;32;50+;Paid;4,99;Everyone;Travel & Local
Painting Lulu DC Super Friends;BOOKS_AND_REFERENCE;;7;17;1,000+;Free;0;Everyone;Books & Reference
DC Metro;MAPS_AND_NAVIGATION;3,4;59;1,30;10,000+;Free;0;Everyone;Maps & Navigation
DC Trails-Hop On Hop Off Tours;TRAVEL_AND_LOCAL;3,1;16;18;5,000+;Free;0;Everyone;Travel & Local
DC Metro Transit;TRAVEL_AND_LOCAL;4,5;339;10;5,000+;Paid;2,99;Everyone;Travel & Local
AC DC Power Monitor;LIFESTYLE;5;1;1,20;10+;Paid;3,04;Everyone;Lifestyle
McClatchy DC Bureau;NEWS_AND_MAGAZINES;4,3;80;8,70;5,000+;Free;0;Everyone 10+;News & Magazines
AutoScout24 - used car finder;AUTO_AND_VEHICLES;4,4;186648;42;10,000,000+;Free;0;Everyone;Auto & Vehicles
WEB.DE Mail;COMMUNICATION;4,3;226541;Varies with devic;10,000,000+;Free;0;Everyone;Communication
wetter.com - Weather and Radar;WEATHER;4,2;189310;38;10,000,000+;Free;0;Everyone;Weather
Your Freedom VPN Client;COMMUNICATION;4;74497;5,30;5,000,000+;Free;0;Everyone;Communication
Dictionary;BOOKS_AND_REFERENCE;4,5;264260;Varies with devic;10,000,000+;Free;0;Everyone;Books & Reference
Bokeh (Background defocus);PHOTOGRAPHY;4;50109;Varies with devic;10,000,000+;Free;0;Everyone;Photography
Speed Camera Radar;MAPS_AND_NAVIGATION;4,1;54034;5,80;5,000,000+;Free;0;Teen;Maps & Navigation
WDAMAGE: Car Crash Engine;GAME;3,8;47386;96;1,000,000+;Free;0;Everyone;Racing
Babbel ¢?? Learn Languages;FAMILY;4,3;267787;21;10,000,000+;Free;0;Everyone;Education
Coloring Book for Me & Mandala;FAMILY;4,6;401211;Varies with devic;10,000,000+;Free;0;Everyone;Entertainment
APUS File Manager (Explorer);TOOLS;4,1;498894;10;50,000,000+;Free;0;Everyone;Tools
Offroad Police Car DE;FAMILY;4,3;9149;80;1,000,000+;Free;0;Everyone;Simulation
Easy Language Translator;TOOLS;4,3;191621;6,10;10,000,000+;Free;0;Everyone;Tools
Word Search multilingual;GAME;4,2;32849;1,50;1,000,000+;Free;0;Everyone;Word
Love Collage - Photo Editor;PHOTOGRAPHY;4,3;251686;31;10,000,000+;Free;0;Everyone;Photography
Heavy Bus Simulator;FAMILY;4,4;252006;26;5,000,000+;Free;0;Everyone;Simulation
Love Fonts for FlipFont;PERSONALIZATION;3,9;28694;2,90;1,000,000+;Free;0;Everyone;Personalization
LINE Camera - Photo editor;PHOTOGRAPHY;4,3;1517395;Varies with devic;100,000,000+;Free;0;Everyone;Photography
Piano Free - Keyboard with Magic Tiles Music Games;GAME;4,5;785622;Varies with devic;50,000,000+;Free;0;Everyone;Music
Racing in Car 2;GAME;4,3;234589;38;50,000,000+;Free;0;Everyone;Racing
Escape the Prison Room;FAMILY;3,5;113183;36;5,000,000+;Free;0;Everyone;Puzzle
Bike Racing 3D;GAME;4,2;951435;14;50,000,000+;Free;0;Everyone;Racing
Satellite Director;TOOLS;4,1;45610;176;10,000,000+;Free;0;Everyone;Tools
Truck Driver Cargo;GAME;4,1;257531;44;10,000,000+;Free;0;Everyone 10+;Racing
Anime Love Story Games: ¢?ðShadowtime¢?ð;FAMILY;4,7;198480;82;5,000,000+;Free;0;Everyone;Simulation
Checkers;GAME;4,5;375996;3,30;10,000,000+;Free;0;Everyone;Board
Scratch Logo Quiz. Challenging brain puzzle;GAME;3,3;152102;18;10,000,000+;Free;0;Teen;Trivia
Myth Defense 2: DF;FAMILY;4,2;17108;8,30;100,000+;Free;0;Everyone;Strategy
df;TOOLS;;4;33;1,000+;Free;0;Everyone;Tools
DF Squid;GAME;;1;14;100+;Free;0;Everyone;Board
Google PDF Viewer;PRODUCTIVITY;4,2;226453;Varies with devic;10,000,000+;Free;0;Everyone;Productivity
Myth Defense 2: DF Platinum;FAMILY;4,6;1764;8,30;10,000+;Paid;3,99;Everyone 10+;Strategy
DF ¥?ñ¦??;MAPS_AND_NAVIGATION;;9;9,90;500+;Free;0;Everyone;Maps & Navigation
DF@realtime;BUSINESS;4,3;24;8,00;1,000+;Free;0;Everyone;Business
DF Night Selfies;PHOTOGRAPHY;4,3;194;1,50;10,000+;Free;0;Everyone;Photography
DF Coaching;SPORTS;4;1;3,60;100+;Free;0;Everyone;Sports
Digital Falak;TOOLS;4,7;3408;15;50,000+;Free;0;Everyone;Tools
The Divine Feminine App: the DF App;LIFESTYLE;5;8;6,70;1,000+;Free;0;Everyone;Lifestyle
Guide to Nikon Df;PHOTOGRAPHY;;1;663;10+;Paid;29,99;Everyone;Photography
DF BugMeNot;SOCIAL;;7;1,40;500+;Free;0;Teen;Social
DF-CAM;TOOLS;;2;20;100+;Free;0;Everyone;Tools
DF Tracker;BUSINESS;;2;6,00;100+;Free;0;Everyone;Business
Guia Bike DF;SPORTS;;29;14;100+;Free;0;Everyone;Sports
Rƒödio DF FM;FAMILY;;24;1,50;1,000+;Free;0;Everyone;Entertainment
Noticias DF;SOCIAL;;2;2,30;1,000+;Free;0;Everyone;Social
DF Glue Board;PARENTING;5;1;27;10+;Free;0;Everyone;Parenting
DF-Server Mobile;PRODUCTIVITY;4,9;17;76;100+;Free;0;Everyone;Productivity
DF-View;BUSINESS;;0;15;100+;Free;0;Everyone;Business
DF Wall Plus ¢?? Droid Firewall;TOOLS;;9;6,30;500+;Free;0;Everyone;Tools
Diario Financiero;FINANCE;;30;24;10,000+;Free;0;Everyone;Finance
Digital FM Brasƒ?lia DF;FAMILY;;5;1,40;100+;Free;0;Everyone;Entertainment
DF SmartPlus;TOOLS;;0;36;10+;Free;0;Everyone;Tools
Red Transporte DF;MAPS_AND_NAVIGATION;4,3;11100;15;500,000+;Free;0;Everyone;Maps & Navigation
ElejaOnline DF;BUSINESS;;0;3,00;50+;Free;0;Everyone;Business
ProconLegis-DF;TOOLS;;2;14;5+;Free;0;Everyone;Tools
Tƒ?cnico Legislativo Cƒ÷mara Legislativa DF;PRODUCTIVITY;;1;10;10+;Paid;2,99;Everyone;Productivity
Periscope - Live Video;SOCIAL;4;479939;15;10,000,000+;Free;0;Mature 17+;Social
Cargo de Praƒ?a PM DF;PRODUCTIVITY;;0;5,20;10+;Paid;2,99;Everyone;Productivity
Consultar Infracciones de Transito DF y Mexico;TOOLS;;0;2,90;10+;Free;0;Everyone;Tools
Droidbug BusyBox Advance PRO;TOOLS;4,5;2;3,30;100+;Paid;3,99;Everyone;Tools
Mƒ?xico City D.F News;NEWS_AND_MAGAZINES;;2;5,70;100+;Free;0;Everyone;News & Magazines
PDF Reader ¢?? PDF Editor 2018;TOOLS;4,1;1648;36;500,000+;Free;0;Everyone;Tools
Fix Error Google Playstore;BOOKS_AND_REFERENCE;4,3;18;5,70;1,000+;Free;0;Everyone;Books & Reference
df-Vegetable;BUSINESS;;0;2,90;5+;Free;0;Everyone;Business
Aproveita DF;LIFESTYLE;;0;3,30;1+;Free;0;Everyone;Lifestyle
EVENTOS DF;EVENTS;;0;4,50;10+;Free;0;Everyone;Events
Citymapper - Transit Navigation;MAPS_AND_NAVIGATION;4,5;65448;Varies with devic;5,000,000+;Free;0;Everyone;Maps & Navigation
Rƒödio Sol Nascente DF;COMMUNICATION;;12;1,60;500+;Free;0;Everyone;Communication
Diseƒ?o de columnas NTC - RSEE 2017;PRODUCTIVITY;;6;2,80;100+;Paid;0,99;Everyone;Productivity
DG Coupon;SHOPPING;3,7;668;1,10;100,000+;Free;0;Everyone;Shopping
Penny Finder;SHOPPING;4,2;470;4,10;10,000+;Paid;2,99;Everyone;Shopping
DG - Digital Coupons - Free Coupon and Discount;SHOPPING;3,6;38;1,10;10,000+;Free;0;Everyone;Shopping
DG Surveyor;BUSINESS;3,6;5;6,80;50+;Paid;8,99;Everyone;Business
DG Smart life;TOOLS;2,1;14;28;1,000+;Free;0;Everyone;Tools
Krazy Coupon Lady;SHOPPING;4,7;10318;32;1,000,000+;Free;0;Everyone;Shopping
DG UPnP Player Free;VIDEO_PLAYERS;3,2;39;12;10,000+;Free;0;Everyone;Video Players & Editors
Penny Puss;TOOLS;3;19;22;1,000+;Paid;4,99;Everyone;Tools
DG Mobile;GAME;4,3;59;1,40;1,000+;Free;0;Everyone;Board
Go Go Coupons - Free Coupon and Discount;SHOPPING;3;4;1,20;1,000+;Free;0;Everyone;Shopping
ZombieVital DG;FAMILY;4,3;10;20;100+;Paid;12,99;Everyone;Simulation
DJ Electro Mix Pad;FAMILY;3,9;53301;7,60;10,000,000+;Free;0;Everyone;Entertainment
DG Screen Recorder;VIDEO_PLAYERS;3,3;12;2,90;500+;Free;0;Everyone;Video Players & Editors
DG Report Reminder;PRODUCTIVITY;4,3;195;Varies with devic;10,000+;Free;0;Everyone;Productivity
DG Video Editor;VIDEO_PLAYERS;4;486;2,50;10,000+;Free;0;Everyone;Video Players & Editors
The DG Buddy;BUSINESS;3,7;3;11;10+;Paid;2,49;Everyone;Business
Roland DG Mobile Panel;TOOLS;2,8;27;34;1,000+;Free;0;Everyone;Tools
Destroy Gunners Ž?;GAME;4,4;10786;21;1,000,000+;Free;0;Everyone;Arcade
DG-App;TOOLS;5;1;4,50;500+;Free;0;Everyone;Tools
Can I pack that? - DG App;TRAVEL_AND_LOCAL;3,9;58;22;10,000+;Free;0;Everyone;Travel & Local
DG Phone Call Task Switcher;PRODUCTIVITY;4,2;43;34;1,000+;Free;0;Everyone;Productivity
DG Fitness;HEALTH_AND_FITNESS;4,8;6;14;100+;Free;0;Everyone;Health & Fitness
Sharaf DG;SHOPPING;4;7006;12;500,000+;Free;0;Everyone;Shopping
DG Card;COMMUNICATION;;0;Varies with devic;100+;Free;0;Everyone;Communication
Coupon Mob - Discount Coupons;SHOPPING;3;2;1,30;100+;Free;0;Everyone;Shopping
DG Users;PRODUCTIVITY;4,5;8;3,10;100+;Free;0;Everyone;Productivity
DG Cars;TRAVEL_AND_LOCAL;2,6;122;11;10,000+;Free;0;Everyone;Travel & Local
Free coupons and vouchers;FINANCE;5;4;5,90;100+;Free;0;Everyone;Finance
DG Hair;LIFESTYLE;;0;3,00;10+;Free;0;Everyone;Lifestyle
DG Xplained;HEALTH_AND_FITNESS;;1;12;100+;Free;0;Everyone;Health & Fitness
DG OFF - 100% Free Coupons & Deals;SHOPPING;5;1;1,10;10+;Free;0;Everyone;Shopping
Digoo‚úCloud;TOOLS;4,1;543;26;10,000+;Free;0;Everyone;Tools
DG Monitor;BUSINESS;;1;4,50;100+;Free;0;Everyone;Business
DG  ý? ?? ýø ý? ý? / Digital Gram Panchayat;NEWS_AND_MAGAZINES;4,5;53;5,90;10,000+;Free;0;Teen;News & Magazines
DG TV;NEWS_AND_MAGAZINES;5;3;5,70;100+;Free;0;Everyone;News & Magazines
Daily Horoscope;LIFESTYLE;4,7;407589;Varies with devic;10,000,000+;Free;0;Everyone;Lifestyle
DHgate-Shop Wholesale Prices;SHOPPING;4,5;104068;37;5,000,000+;Free;0;Teen;Shopping
DH Texas Poker - Texas Hold'em;GAME;4,4;562345;Varies with devic;10,000,000+;Free;0;Teen;Casino
DEER HUNTER CLASSIC;GAME;4,4;3941129;77;50,000,000+;Free;0;Teen;Action
DEER HUNTER RELOADED;GAME;4,3;314774;43;5,000,000+;Free;0;Teen;Action
DH Pineapple Poker OFC;GAME;4,2;1878;20;100,000+;Free;0;Teen;Casino
DH UFO;FAMILY;3;4;8,00;1,000+;Free;0;Everyone;Entertainment
Galaxy Defense;FAMILY;4,1;78142;17;5,000,000+;Free;0;Everyone;Strategy
Call of Mini¢?÷ Dino Hunter;GAME;4,2;326042;10;10,000,000+;Free;0;Teen;Action
Castle Defense 2;FAMILY;4,2;35172;34;1,000,000+;Free;0;Teen;Strategy
Dungeon Rush;FAMILY;4;28633;81;1,000,000+;Free;0;Everyone 10+;Role Playing
Bike Mayhem Free;GAME;4,3;331692;Varies with devic;10,000,000+;Free;0;Everyone;Racing
Treasure Defense;FAMILY;4,1;3527;35;100,000+;Free;0;Teen;Strategy
Car Crash III Beam DH Real Damage Simulator 2018;GAME;3,6;151;100;10,000+;Free;0;Everyone;Racing
The Lost Lands:DH Lite;FAMILY;4,3;1130;48;50,000+;Free;0;Teen;Simulation
DH-UFO;FAMILY;5;1;59;100+;Free;0;Everyone;Entertainment
Dungeon Hunter Champions: Epic Online Action RPG;FAMILY;4,2;26307;Varies with devic;1,000,000+;Free;0;Teen;Role Playing
Daddyhunt: Gay Dating;SOCIAL;3,9;6450;14;500,000+;Free;0;Mature 17+;Social
DH Karaoke;FAMILY;;8;10;1,000+;Free;0;Everyone;Entertainment
Tiny Defense;FAMILY;4,1;29387;16;1,000,000+;Free;0;Everyone;Strategy
Toys Defense: Horror Land;FAMILY;3,8;168;24;10,000+;Free;0;Everyone;Strategy
D-H Pharmacy;LIFESTYLE;5;6;2,30;1,000+;Free;0;Everyone;Lifestyle
DEER HUNTER CHALLENGE;GAME;3,7;38767;4,10;5,000,000+;Free;0;Everyone 10+;Action
Kingdom in Chaos;FAMILY;4,3;5623;28;100,000+;Free;0;Everyone 10+;Role Playing
Desperate Housewives: The Game;FAMILY;4,2;10440;27;500,000+;Free;0;Teen;Role Playing
Dinosaur War;FAMILY;4,3;157997;27;10,000,000+;Free;0;Everyone;Simulation
DH News;NEWS_AND_MAGAZINES;2,5;81;6,70;10,000+;Free;0;Mature 17+;News & Magazines
Bike Unchained;SPORTS;4,3;83545;23;5,000,000+;Free;0;Everyone;Sports
DH Mariage;LIFESTYLE;;0;4,90;50+;Free;0;Everyone;Lifestyle
Bike 3D Configurator;SPORTS;4,3;34062;85;1,000,000+;Free;0;Everyone;Sports
Castle Defense : Invasion;FAMILY;4,2;1484;41;100,000+;Free;0;Everyone;Strategy
Defender;GAME;4,6;152395;14;10,000,000+;Free;0;Everyone 10+;Action
Avenger Legends;FAMILY;4;3715;94;100,000+;Free;0;Everyone;Role Playing
DrivingTest;FAMILY;2,9;975;45;100,000+;Free;0;Everyone;Simulation
D. H. Lawrence Poems FREE;BOOKS_AND_REFERENCE;;13;942;1,000+;Free;0;Everyone;Books & Reference
Texas HoldEm Poker Deluxe;GAME;4,5;396090;26;10,000,000+;Free;0;Teen;Casino
Idle Heroes;FAMILY;4,7;417197;99;10,000,000+;Free;0;Everyone 10+;Role Playing
Wallpapers DH 4K;PERSONALIZATION;3,8;23;5,90;1,000+;Free;0;Everyone;Personalization
DH-Security Camera;BUSINESS;;3;36;100+;Free;0;Everyone;Business
Deck Heroes: Legacy;GAME;4,7;466495;52;10,000,000+;Free;0;Teen;Card
Shred! Downhill Mountainbiking;GAME;3,9;41683;63;1,000,000+;Free;0;Everyone;Arcade
Pocket Heroes;FAMILY;4,5;96658;26;1,000,000+;Free;0;Everyone 10+;Role Playing
Duolingo: Learn Languages Free;FAMILY;4,7;6297590;Varies with devic;100,000,000+;Free;0;Everyone;Education
DiskDigger photo recovery;TOOLS;4,2;227798;Varies with devic;50,000,000+;Free;0;Everyone;Tools
Phone Tracker : Family Locator;SOCIAL;4,3;231446;5,40;10,000,000+;Free;0;Everyone;Social
Meme Generator Free;FAMILY;4,4;303394;53;10,000,000+;Free;0;Mature 17+;Entertainment
Stop Smoking - EasyQuit free;HEALTH_AND_FITNESS;4,8;39068;4,00;500,000+;Free;0;Everyone;Health & Fitness
FIFA Soccer;SPORTS;4,2;3909032;51;100,000,000+;Free;0;Everyone;Sports
My Photo Keyboard;PHOTOGRAPHY;4,1;211620;20;10,000,000+;Free;0;Everyone;Photography
Archery Physics Objects Destruction Apple shooter;GAME;4,5;6026;39;100,000+;Free;0;Teen;Action
Story Saver for Instagram;PHOTOGRAPHY;4,5;41331;5,00;5,000,000+;Free;0;Everyone;Photography
Cameringo+ Filters Camera;PHOTOGRAPHY;4,6;28107;5,70;500,000+;Paid;2,99;Everyone;Photography
Whoscall - Caller ID & Block;COMMUNICATION;4,4;552635;29;10,000,000+;Free;0;Everyone;Communication
Cooking in the Kitchen;FAMILY;4,1;217736;87;10,000,000+;Free;0;Everyone;Casual
Automatic Call Recorder;TOOLS;4,3;1648515;7,10;100,000,000+;Free;0;Everyone;Tools
Fancy Pants Adventures;GAME;4,7;55952;61;1,000,000+;Free;0;Everyone 10+;Arcade
Boomerang from Instagram;PHOTOGRAPHY;4,4;928720;Varies with devic;50,000,000+;Free;0;Everyone;Photography
Shopee: No.1 Belanja Online;SHOPPING;4,2;609186;30;10,000,000+;Free;0;Everyone;Shopping
Lep's World 3 à???à???à???;GAME;4,3;771001;52;50,000,000+;Free;0;Everyone 10+;Action
Robbery Bob;GAME;4,5;617732;44;10,000,000+;Free;0;Everyone 10+;Action
Google Sheets;PRODUCTIVITY;4,3;496397;Varies with devic;100,000,000+;Free;0;Everyone;Productivity
Video Downloader - for Instagram Repost App;VIDEO_PLAYERS;4,8;332623;4,60;10,000,000+;Free;0;Everyone;Video Players & Editors
Nyan Cat: Lost In Space;GAME;4,5;371318;90;10,000,000+;Free;0;Everyone 10+;Arcade
HOLLA Live: Meet New People via Random Video Chat;SOCIAL;4,6;216513;Varies with devic;5,000,000+;Free;0;Mature 17+;Social
Euro Truck Driver (Simulator);FAMILY;4,4;860078;30;10,000,000+;Free;0;Everyone;Simulation
DJ Mix Effects Simulator;FAMILY;4,1;5997;20;1,000,000+;Free;0;Everyone;Simulation
3D DJ ¢?? Music Mixer with Virtual DJ;FAMILY;4,3;796;28;100,000+;Free;0;Everyone;Entertainment
Virtual DJ Mixer;TOOLS;4,2;2013;16;100,000+;Free;0;Everyone;Tools
Mix Virtual DJ 2018;TOOLS;4,2;2925;16;100,000+;Free;0;Everyone;Tools
Resources For Virtual DJ;FAMILY;3,6;21095;7,90;1,000,000+;Free;0;Everyone;Entertainment
DK 15 Minute Language Course;FAMILY;2,8;21;57;1,000+;Free;0;Everyone;Education
DK Readers;FAMILY;3,9;30;16;1,000+;Free;0;Everyone;Education
Eyewitness Travel Phrase Book;FAMILY;3,8;10;25;1,000+;Free;0;Everyone;Education
DK Quiz;GAME;4,4;1628;34;50,000+;Free;0;Everyone;Trivia
DK Virtual Reality;FAMILY;3,7;42;29;1,000+;Free;0;Everyone;Books & Reference
Bilingual Dictionary Audio App;BOOKS_AND_REFERENCE;2,7;68;87;5,000+;Free;0;Everyone;Books & Reference
Super DK vs Kong Brother Advanced Free Classic;GAME;3,8;66;38;10,000+;Free;0;Everyone;Arcade
English for Everyone;FAMILY;3,2;429;18;10,000+;Free;0;Everyone;Education
DK Live - Sports Play by Play;SPORTS;3,9;255;19;100,000+;Free;0;Everyone;Sports
DK Eyewitness Audio Walks;TRAVEL_AND_LOCAL;2,3;9;70;1,000+;Free;0;Everyone;Travel & Local
DK Pittsburgh Sports;SPORTS;4,1;556;3,30;10,000+;Free;0;Everyone;Sports
LineStar For DK;SPORTS;4,3;1387;14;50,000+;Free;0;Everyone;Sports
Visuelles Wƒ?rterbuch Audio-App;FAMILY;3,1;192;66;10,000+;Free;0;Everyone;Education
Fodbold DK Pro;SPORTS;4,6;315;4,30;1,000+;Paid;2,99;Everyone;Sports
10 Minutes a Day Times Tables;FAMILY;4,1;681;48;100,000+;Free;0;Everyone;Education
dk Verk;BUSINESS;4,4;9;31;500+;Free;0;Everyone;Business
e-Boks.dk;PRODUCTIVITY;3,2;6752;3,30;1,000,000+;Free;0;Everyone;Productivity
Account Class-11 Solutions (D K Goel);FAMILY;4,5;663;25;50,000+;Free;0;Everyone;Education
Dating.dk;SOCIAL;3,7;2111;11;100,000+;Free;0;Mature 17+;Social
S-Home DK;LIFESTYLE;;4;17;1,000+;Free;0;Everyone;Lifestyle
DK Primrose for KLWP;PERSONALIZATION;;0;16;1+;Paid;0,99;Everyone;Personalization
DK Online;FAMILY;;21;3,50;100+;Free;0;Everyone;Entertainment
Account Class-12 Solutions (D K Goel) Vol-1;FAMILY;4,4;708;33;50,000+;Free;0;Everyone;Education
Salah Widget (DK+Malmo);LIFESTYLE;4,5;532;6,40;10,000+;Free;0;Everyone;Lifestyle
PK and DK Audio App;FAMILY;5;2;3,90;100+;Free;0;Everyone;Entertainment
dk;FAMILY;4,8;5;1,50;10+;Free;0;Everyone;Education
HDWallpaper DK;PERSONALIZATION;;0;6,60;10+;Free;0;Teen;Personalization
Account Class-12 Solutions (D K Goel) Vol-2;FAMILY;4,6;124;23;10,000+;Free;0;Everyone;Education
DK Browser;COMMUNICATION;4;1;2,40;10+;Free;0;Everyone;Communication
Discovery K!ds Play!;FAMILY;4,1;19388;35;1,000,000+;Free;0;Everyone;Entertainment
cluster.dk;COMMUNICATION;;49;1,10;1,000+;Free;0;Everyone;Communication
Transport DK;MAPS_AND_NAVIGATION;4,1;204;11;10,000+;Free;0;Everyone;Maps & Navigation
DK Childcare Centers;LIFESTYLE;;0;13;500+;Free;0;Everyone;Lifestyle
Gokarting.dk;FAMILY;;13;34;1,000+;Free;0;Everyone;Entertainment
DK Murali;SOCIAL;4,8;65;7,10;500+;Free;0;Teen;Social
DK TEL Dialer;COMMUNICATION;;0;4,20;50+;Free;0;Everyone;Communication
DK Studio Barbershop;BEAUTY;;8;17;100+;Free;0;Everyone;Beauty
Dr. D.K. Olukoya Sermons;LIFESTYLE;;1;3,00;100+;Free;0;Everyone;Lifestyle
GirlTalk.dk;SOCIAL;4,3;3;5,30;100+;Free;0;Teen;Social
NY mobilbank DK - Danske Bank;FINANCE;2,8;851;30;100,000+;Free;0;Everyone;Finance
Dr D K Olukoya;LIFESTYLE;;0;3,30;1+;Free;0;Teen;Lifestyle
DK Hair Design;LIFESTYLE;;0;2,50;10+;Free;0;Everyone;Lifestyle
Advanced Download Manager Pro;TOOLS;4,7;6505;2,00;50,000+;Paid;2,99;Everyone;Tools
Advanced Download Manager;TOOLS;4,5;569727;Varies with devic;10,000,000+;Free;0;Everyone;Tools
GetThemAll Any File Downloader;TOOLS;4,2;91186;6,30;5,000,000+;Free;0;Everyone;Tools
Downloader & Private Browser;TOOLS;4,3;1072565;Varies with devic;50,000,000+;Free;0;Everyone;Tools
Download All Files;TOOLS;3,8;120494;2,30;10,000,000+;Free;0;Everyone;Tools
Download Manager Pro FREE;PRODUCTIVITY;3,8;637;7,20;100,000+;Free;0;Everyone;Productivity
Download Accelerator Plus;TOOLS;4,2;43677;Varies with devic;1,000,000+;Free;0;Everyone;Tools
Download Manager;TOOLS;3,8;79132;2,20;10,000,000+;Free;0;Everyone;Tools
Download Video Free;FAMILY;4;39682;6,20;1,000,000+;Free;0;Everyone;Entertainment
Fast Download Manager;TOOLS;4;18478;1,70;1,000,000+;Free;0;Everyone;Tools
DL Hughley;FAMILY;4,6;12;10;1,000+;Free;0;Mature 17+;Entertainment
Turbo Download Manager (and Browser);TOOLS;4;32879;3,20;5,000,000+;Free;0;Everyone;Tools
D.L. Evans Bank Mobile Banking;FINANCE;4,3;85;30;10,000+;Free;0;Everyone;Finance
The DL Hughley Show;FAMILY;4,3;23;11;5,000+;Free;0;Everyone;Entertainment
Download Blazer;TOOLS;3,9;34612;2,40;5,000,000+;Free;0;Everyone;Tools
DL Image Manager;PRODUCTIVITY;5;2;1,70;10+;Paid;0,99;Everyone;Productivity
Download Manager For Android Free;TOOLS;4;593;3,30;100,000+;Free;0;Everyone;Tools
FrostWire: Torrent Downloader & Music Player;VIDEO_PLAYERS;4,1;253207;13;10,000,000+;Free;0;Everyone;Video Players & Editors
Turbo Downloader;TOOLS;3,9;23348;3,20;5,000,000+;Free;0;Everyone;Tools
Trimble DL;PRODUCTIVITY;4,2;133;7,90;10,000+;Free;0;Everyone;Productivity
